City,Brand,Model,Year,Body,Color,Engine,Engine Power,Fuel Type,Mileage,Gearbox,Transmission,Being new,Price
Beyləqan,LADA (VAZ),2106,1985,Sedan,Ağ,1.5 L,65 a.g.,Benzin,250 866 km,Mexaniki,Arxa,Xeyr,4 800
Bakı,Khazar,SD,2019,Sedan,Ağ,1.7 L,113 a.g.,Benzin,130 000 km,Mexaniki,Ön,Xeyr,10 000
Qax,C.Moto,CMR-RZ,2022,Motosiklet,Ağ,0.4 L,45 a.g.,Benzin,0 km,Mexaniki,Arxa,Bəli,5 500
Siyəzən,Mercedes,C 180,1997,Universal,Göy,1.8 L,122 a.g.,Benzin,366 850 km,Mexaniki,Arxa,Xeyr,10 000
Bakı,Hyundai,Sonata,2020,Sedan,Yaş Asfalt,2.0 L,192 a.g.,Hibrid,0 km,Avtomat,Ön,Bəli,37 500
Bakı,Mercedes,E 280,1997,Sedan,Yaşıl,2.8 L,192 a.g.,Benzin,364 138 km,Avtomat,Arxa,Xeyr,6 500
Bakı,Audi,R8,2010,Kupe,Ağ,4.2 L,450 a.g.,Benzin,74 000 km,Avtomat,Tam,Xeyr,45 000
Bakı,Mercedes,E 220,2008,Sedan,Qara,2.2 L,170 a.g.,Dizel,325 000 km,Avtomat,Arxa,Xeyr,21 500
Bakı,Opel,Vectra,1996,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,175 000 km,Avtomat,Ön,Xeyr,6 100
Lənkəran,Mitsubishi,L 200,2022,Pikap,Qara,2.4 L,154 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,29 900
Bakı,Land Rover,RR Velar,2019,Offroader / SUV,Qara,2.0 L,204 a.g.,Benzin,49 000 km,Avtomat,Tam,Xeyr,69 500
Sumqayıt,Kia,Optima,2012,Sedan,Qara,2.0 L,165 a.g.,Benzin,220 000 km,Avtomat,Ön,Xeyr,21 000
Bakı,LADA (VAZ),2107,2006,Sedan,Ağ,1.5 L,75 a.g.,Benzin,55 000 km,Mexaniki,Arxa,Xeyr,5 850
Bakı,Mercedes,Atego 816,2007,Dartqı,Ağ,4.3 L,160 a.g.,Dizel,712 404 km,Mexaniki,Arxa,Xeyr,48 500
Bakı,BMW,528,2014,Sedan,Qara,2.0 L,245 a.g.,Benzin,144 000 km,Avtomat,Arxa,Xeyr,24 400
Bakı,LADA (VAZ),2106,1987,Sedan,Qara,1.6 L,75 a.g.,Benzin,218 966 km,Mexaniki,Arxa,Xeyr,2 800
Quba,LADA (VAZ),Niva,2014,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,120 000 km,Mexaniki,Tam,Xeyr,11 200
Bakı,Ford,Fusion,2014,Sedan,Qara,1.5 L,181 a.g.,Benzin,207 000 km,Avtomat,Ön,Xeyr,18 300
Bakı,Jeep,Grand Cherokee,2021,Offroader / SUV,Ağ,3.0 L,238 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,51 800
Bakı,Khazar,SD,2021,Sedan,Qara,1.7 L,113 a.g.,Benzin,53 400 km,Mexaniki,Ön,Xeyr,21 500
Bakı,Moskvich,2715,1987,Pikap,Narıncı,1.5 L,65 a.g.,Benzin,84 000 km,Mexaniki,Ön,Xeyr,2 000
Bakı,Opel,Astra,1999,Universal,Göy,1.6 L,101 a.g.,Benzin,350 000 km,Mexaniki,Ön,Xeyr,7 700
Bakı,Mercedes,Citan,2015,Minivan,Ağ,1.5 L,110 a.g.,Dizel,230 229 km,Mexaniki,Ön,Xeyr,24 900
Balakən,Mercedes,C 180,1997,Sedan,Ağ,1.8 L,222 a.g.,Benzin,222 200 km,Avtomat,Arxa,Xeyr,9 200
Bakı,Toyota,Highlander,2021,Offroader / SUV,Qəhvəyi,2.5 L,249 a.g.,Hibrid,0 km,Avtomat,Tam,Bəli,49 800
Tərtər,LADA (VAZ),2106,2005,Sedan,Ağ,1.6 L,75 a.g.,Benzin,200 000 km,Mexaniki,Arxa,Xeyr,5 800
Quba,Opel,Astra,1997,Universal,Yaşıl,1.6 L,101 a.g.,Benzin,423 000 km,Mexaniki,Ön,Xeyr,5 200
Bakı,Nissan,Patrol,2014,Offroader / SUV,Qara,5.6 L,405 a.g.,Benzin,121 000 km,Avtomat,Tam,Xeyr,42 000
Sumqayıt,Ford,Fusion,2017,Sedan,Yaş Asfalt,1.5 L,184 a.g.,Benzin,86 500 km,Avtomat,Ön,Xeyr,24 200
Bakı,Mercedes,E 230,1996,Sedan,Göy,2.3 L,150 a.g.,Benzin,474 024 km,Avtomat,Arxa,Xeyr,10 800
Bakı,Tofas,Sahin,2006,Sedan,Qara,1.6 L,86 a.g.,Benzin,63 858 km,Mexaniki,Arxa,Xeyr,6 600
İsmayıllı,Opel,Astra,2008,Universal,Göy,1.4 L,90 a.g.,Benzin,205 000 km,Mexaniki,Ön,Xeyr,12 450
Bakı,Chevrolet,Cruze,2018,Sedan,Ağ,1.4 L,153 a.g.,Benzin,155 000 km,Avtomat,Arxa,Xeyr,16 700
Bakı,BMW,535,2013,Sedan,Yaş Asfalt,3.0 L,306 a.g.,Benzin,123 000 km,Avtomat,Ön,Xeyr,22 500
Bakı,ZAZ,Sens,2010,Sedan,Gümüşü,1.3 L,70 a.g.,Benzin,300 000 km,Mexaniki,Ön,Xeyr,5 400
Bakı,Hyundai,Elantra,2008,Sedan,Ağ,1.6 L,122 a.g.,Benzin,245 000 km,Avtomat,Ön,Xeyr,13 700
Bakı,Toyota,RAV 4,2022,Offroader / SUV,Yaş Asfalt,2.0 L,173 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,33 500
Bakı,Opel,Astra,1998,Universal,Qara,1.6 L,101 a.g.,Benzin,300 000 km,Mexaniki,Ön,Xeyr,6 900
Sumqayıt,Mercedes,C 230,1999,Sedan,Qara,2.3 L,193 a.g.,Benzin,333 121 km,Avtomat,Arxa,Xeyr,12 500
Bakı,Mercedes,C 240,1998,Sedan,Boz,2.4 L,170 a.g.,Benzin,298 146 km,Avtomat,Arxa,Xeyr,11 700
Ucar,Mercedes,C 200,1998,Sedan,Yaşıl,2.0 L,136 a.g.,Benzin,319 000 km,Avtomat,Arxa,Xeyr,13 000
Bakı,Nissan,X-Trail,2002,Offroader / SUV,Gümüşü,2.0 L,140 a.g.,Benzin,278 000 km,Avtomat,Tam,Xeyr,9 990
Bakı,Mercedes,V 220,2015,Minivan,Gümüşü,2.1 L,190 a.g.,Dizel,180 000 km,Mexaniki,Arxa,Xeyr,35 000
Bakı,LADA (VAZ),2107,2000,Sedan,Ağ,1.5 L,65 a.g.,Benzin,300 000 km,Mexaniki,Arxa,Xeyr,2 600
Şabran,LADA (VAZ),2115,2004,Sedan,Gümüşü,1.5 L,78 a.g.,Benzin,391 551 km,Mexaniki,Ön,Xeyr,6 000
Bakı,SEAT,Ibiza,2013,Hetçbek / Liftbek,Ağ,1.4 L,85 a.g.,Benzin,347 000 km,Mexaniki,Ön,Xeyr,13 500
Bakı,Volkswagen,Touareg,2008,Offroader / SUV,Qara,3.6 L,280 a.g.,Benzin,170 460 km,Avtomat,Tam,Xeyr,22 000
Bakı,Ford,Fusion,2019,Sedan,Qara,1.5 L,181 a.g.,Benzin,48 000 km,Avtomat,Ön,Xeyr,26 000
Bakı,Mercedes,E 220,1994,Sedan,Yaş Asfalt,2.2 L,150 a.g.,Benzin,256 875 km,Avtomat,Arxa,Xeyr,8 200
Sumqayıt,Chevrolet,Cruze,2013,Sedan,Yaş Asfalt,1.4 L,141 a.g.,Benzin,120 000 km,Avtomat,Ön,Xeyr,13 500
Bakı,Toyota,Camry,2020,Sedan,Ağ,2.5 L,218 a.g.,Hibrid,78 858 km,Avtomat,Ön,Xeyr,34 500
Gəncə,Mercedes,E 240,2002,Sedan,Gümüşü,2.6 L,170 a.g.,Benzin,290 629 km,Avtomat,Arxa,Xeyr,15 500
Bakı,Mazda,CX-9,2018,Offroader / SUV,Qəhvəyi,2.5 L,231 a.g.,Benzin,77 500 km,Avtomat,Tam,Xeyr,34 800
Bakı,Porsche,Cayenne,2015,Offroader / SUV,Yaş Asfalt,3.6 L,300 a.g.,Benzin,109 000 km,Avtomat,Tam,Xeyr,49 500
Cəbrayıl,BMW,730,1995,Sedan,Qara,3.0 L,218 a.g.,Benzin,152 134 km,Avtomat,Arxa,Xeyr,4 500
Bakı,Mercedes,E 320,2000,Sedan,Qara,3.2 L,224 a.g.,Benzin,330 000 km,Avtomat,Arxa,Xeyr,12 800
Qazax,Lexus,RX 300,2000,Offroader / SUV,Gümüşü,3.0 L,223 a.g.,Benzin,105 000 km,Avtomat,Tam,Xeyr,14 500
Sumqayıt,Mitsubishi,Airtrek,2002,Offroader / SUV,Qara,2.0 L,126 a.g.,Benzin,250 000 km,Avtomat,Ön,Xeyr,9 300
Bakı,Mercedes,C 180,1995,Sedan,Bej,1.8 L,122 a.g.,Benzin,357 167 km,Avtomat,Arxa,Xeyr,8 500
Bakı,Chevrolet,Cruze,2015,Sedan,Qırmızı,1.4 L,141 a.g.,Benzin,120 000 km,Avtomat,Ön,Xeyr,16 300
Bakı,Hyundai,Sonata,2015,Sedan,Ağ,2.0 L,165 a.g.,Benzin,74 000 km,Avtomat,Ön,Xeyr,27 300
Xaçmaz,LADA (VAZ),2107,2011,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,90 000 km,Mexaniki,Arxa,Xeyr,8 900
Bakı,Mercedes,CLS 350,2011,Sedan,Qara,3.5 L,306 a.g.,Benzin,90 657 km,Avtomat,Ön,Xeyr,28 500
Bakı,Kia,Ceed,2009,Universal,Gümüşü,1.4 L,109 a.g.,Benzin,181 450 km,Mexaniki,Ön,Xeyr,13 900
Bakı,LADA (VAZ),2107,2011,Sedan,Ağ,1.6 L,75 a.g.,Benzin,111 000 km,Mexaniki,Arxa,Xeyr,4 900
Bakı,Mitsubishi,Attrage,2021,Sedan,Boz,1.2 L,78 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,15 800
Bakı,Hyundai,i30,2010,Universal,Qara,1.4 L,109 a.g.,Benzin,124 000 km,Mexaniki,Ön,Xeyr,16 800
Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Benzin,211 063 km,Mexaniki,Ön,Xeyr,12 500
Bakı,Opel,Astra,2008,Hetçbek / Liftbek,Gümüşü,1.3 L,90 a.g.,Dizel,292 469 km,Mexaniki,Tam,Xeyr,10 300
Bakı,Mercedes,GL 400,2014,Offroader / SUV,Ağ,3.0 L,333 a.g.,Benzin,215 000 km,Avtomat,Tam,Xeyr,37 000
Bakı,Hyundai,Sonata,2008,Sedan,Qızılı,2.4 L,178 a.g.,Benzin,214 000 km,Avtomat,Ön,Xeyr,15 300
Bakı,Toyota,Prado,2007,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,189 000 km,Avtomat,Tam,Xeyr,29 800
Bakı,Chevrolet,Cruze,2015,Sedan,Ağ,1.4 L,153 a.g.,Benzin,68 000 km,Avtomat,Ön,Xeyr,13 900
Bakı,Mitsubishi,L 200,2021,Pikap,Yaş Asfalt,2.5 L,154 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,29 500
Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Ağ,4.0 L,282 a.g.,Benzin,92 000 km,Avtomat,Tam,Xeyr,38 500
Bakı,Ford,Transit,2010,Furqon,Mavi,2.4 L,140 a.g.,Dizel,170 000 km,Mexaniki,Arxa,Xeyr,24 200
Bakı,Chevrolet,Aveo,2011,Sedan,Ağ,1.4 L,100 a.g.,Benzin,160 000 km,Avtomat,Ön,Xeyr,11 000
Goranboy,LADA (VAZ),2106,1987,Sedan,Sarı,1.6 L,75 a.g.,Benzin,89 000 km,Mexaniki,Arxa,Xeyr,2 400
Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,91 000 km,Avtomat,Tam,Xeyr,79 000
Bakı,Hyundai,Sonata,2008,Sedan,Qara,2.0 L,165 a.g.,Benzin,214 000 km,Avtomat,Ön,Xeyr,18 800
Bakı,Maserati,Quattroporte,2012,Sedan,Qara,4.7 L,430 a.g.,Benzin,112 548 km,Avtomat,Arxa,Xeyr,39 500
Bakı,Hyundai,Sonata,2008,Sedan,Qara,2.0 L,165 a.g.,Benzin,186 500 km,Avtomat,Ön,Xeyr,18 500
Bakı,Chevrolet,Orlando,2012,Minivan,Qəhvəyi,1.4 L,141 a.g.,Benzin,309 000 km,Mexaniki,Ön,Xeyr,17 500
Sumqayıt,Volkswagen,Passat,2004,Sedan,Yaş Asfalt,1.8 L,170 a.g.,Benzin,245 780 km,Avtomat,Ön,Xeyr,6 400
Şəki,LADA (VAZ),2106,2004,Sedan,Ağ,1.6 L,75 a.g.,Benzin,150 000 km,Mexaniki,Arxa,Xeyr,5 200
Bakı,GAZ,33021,1998,Yük maşını,Yaşıl,2.5 L,125 a.g.,Dizel,160 000 km,Mexaniki,Arxa,Xeyr,13 500
Bakı,Ford,Transit,1998,Furqon,Ağ,2.5 L,76 a.g.,Dizel,350 000 km,Mexaniki,Arxa,Xeyr,12 999
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Dizel,220 500 km,Mexaniki,Ön,Xeyr,11 800
Bakı,BMW,528,2015,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,117 000 km,Avtomat,Arxa,Xeyr,26 000
Bakı,Toyota,RAV 4,2022,Offroader / SUV,Qara,2.0 L,175 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,36 200
Bakı,BMW,318,1996,Sedan,Göy,1.8 L,115 a.g.,Benzin,325 000 km,Avtomat,Arxa,Xeyr,6 600
Bakı,Mercedes,C 220,1999,Sedan,Göy,2.2 L,143 a.g.,Dizel,328 000 km,Avtomat,Arxa,Xeyr,12 900
Bakı,Volkswagen,Passat,1999,Sedan,Qara,1.8 L,125 a.g.,Benzin,256 000 km,Avtomat,Ön,Xeyr,5 800
Bakı,BMW,X5,2019,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,80 000 km,Avtomat,Tam,Xeyr,78 000
Gəncə,LADA (VAZ),Niva,2014,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,99 000 km,Mexaniki,Tam,Xeyr,10 500
Bakı,BMW,320,1992,Sedan,Gümüşü,2.0 L,150 a.g.,Benzin,297 770 km,Avtomat,Arxa,Xeyr,5 000
Bakı,Kia,Cerato,2014,Hetçbek / Liftbek,Qara,2.0 L,175 a.g.,Benzin,59 382 km,Avtomat,Ön,Xeyr,23 500
Bakı,Mercedes,C 180,1995,Kupe,Yaş Asfalt,1.8 L,129 a.g.,Benzin,350 000 km,Avtomat,Ön,Xeyr,9 700
Bakı,Kia,Rio,2011,Sedan,Ağ,1.6 L,112 a.g.,Benzin,179 000 km,Avtomat,Ön,Xeyr,12 300
Bakı,Porsche,Cayenne,2011,Offroader / SUV,Ağ,3.6 L,300 a.g.,Benzin,179 000 km,Avtomat,Tam,Xeyr,26 800
Bakı,Toyota,Camry,2007,Sedan,Ağ,2.4 L,167 a.g.,Benzin,249 500 km,Avtomat,Ön,Xeyr,15 900
Bakı,Hyundai,Sonata,2009,Sedan,Ağ,2.4 L,174 a.g.,Benzin,276 000 km,Avtomat,Ön,Xeyr,18 300
Bakı,Mitsubishi,Pajero io,2004,Offroader / SUV,Gümüşü,2.0 L,136 a.g.,Benzin,230 000 km,Avtomat,Arxa,Xeyr,10 000
Bakı,Lexus,LX 470,2006,Offroader / SUV,Qara,4.7 L,275 a.g.,Benzin,215 000 km,Avtomat,Tam,Xeyr,33 000
Bakı,Ford,Fusion,2016,Sedan,Ağ,1.5 L,181 a.g.,Benzin,81 000 km,Avtomat,Ön,Xeyr,22 500
Bakı,Chevrolet,Cruze,2013,Sedan,Qara,1.4 L,141 a.g.,Benzin,219 000 km,Avtomat,Ön,Xeyr,14 600
Bakı,LADA (VAZ),2106,1989,Sedan,Bej,1.5 L,65 a.g.,Benzin,34 646 km,Mexaniki,Arxa,Xeyr,2 599
Gəncə,KamAz,55111,1992,Yük maşını,Yaşıl,11 L,191 a.g.,Dizel,22 222 km,Mexaniki,Arxa,Xeyr,19 200
Bakı,Ravon,R4,2019,Sedan,Ağ,1.5 L,106 a.g.,Benzin,76 000 km,Avtomat,Ön,Xeyr,15 900
Bakı,LADA (VAZ),2107,1998,Sedan,Göy,1.5 L,65 a.g.,Benzin,150 000 km,Mexaniki,Arxa,Xeyr,3 800
Bakı,Mercedes,E 350,2010,Sedan,Qara,3.5 L,272 a.g.,Benzin,248 000 km,Avtomat,Arxa,Xeyr,30 000
Xaçmaz,BMW,525,1995,Sedan,Mavi,2.5 L,192 a.g.,Benzin,320 000 km,Mexaniki,Arxa,Xeyr,10 800
Zərdab,LADA (VAZ),2106,2001,Sedan,Ağ,1.6 L,75 a.g.,Benzin,20 000 km,Mexaniki,Arxa,Xeyr,3 700
Qusar,Mitsubishi,Lancer,2008,Sedan,Ağ,1.3 L,82 a.g.,Benzin,280 000 km,Mexaniki,Ön,Xeyr,10 200
Balakən,Lexus,GS 300,2006,Sedan,Yaş Asfalt,3.0 L,249 a.g.,Benzin,202 000 km,Avtomat,Arxa,Xeyr,15 800
Bakı,Mitsubishi,Pajero io,2000,Offroader / SUV,Ağ,2.0 L,136 a.g.,Benzin,378 000 km,Avtomat,Ön,Xeyr,7 900
Bakı,Kia,Sorento,2014,Offroader / SUV,Gümüşü,2.4 L,175 a.g.,Benzin,94 000 km,Avtomat,Tam,Xeyr,36 000
Bakı,Land Rover,RR Sport,2020,Offroader / SUV,Boz,3.0 L,340 a.g.,Benzin,20 000 km,Avtomat,Tam,Xeyr,113 500
Bakı,Mercedes,S 500,2012,Sedan,Qara,4.7 L,435 a.g.,Benzin,197 000 km,Avtomat,Arxa,Xeyr,28 800
Bakı,Mercedes,E 250,2014,Sedan,Ağ,2.2 L,204 a.g.,Dizel,88 000 km,Avtomat,Tam,Xeyr,29 500
Şəmkir,LADA (VAZ),Niva,2018,Offroader / SUV,Ağ,1.7 L,80 a.g.,Benzin,72 000 km,Mexaniki,Tam,Xeyr,15 700
Bakı,Opel,Vectra,1993,Sedan,Göy,1.8 L,90 a.g.,Benzin,340 000 km,Mexaniki,Ön,Xeyr,4 600
Bakı,Kia,Rio,2008,Hetçbek / Liftbek,Qara,1.4 L,97 a.g.,Benzin,144 000 km,Mexaniki,Ön,Xeyr,11 200
Bakı,Ford,Transit,1999,Yük maşını,Sarı,2.5 L,96 a.g.,Dizel,632 546 km,Mexaniki,Arxa,Xeyr,16 500
Bakı,Land Rover,Discovery,2017,Offroader / SUV,Ağ,2.0 L,240 a.g.,Dizel,34 869 km,Avtomat,Tam,Xeyr,58 500
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Qara,1.4 L,90 a.g.,Dizel,225 000 km,Mexaniki,Ön,Xeyr,11 000
Qobustan,Ford,Transit,2001,Yük maşını,Ağ,2.4 L,90 a.g.,Dizel,476 000 km,Mexaniki,Arxa,Xeyr,23 500
Bakı,Honda,1000 RR,2009,Motosiklet,Ağ,1.0 L,189 a.g.,Benzin,42 000 km,Mexaniki,Arxa,Xeyr,10 600
Bakı,Toyota,Land Cruiser,2014,Offroader / SUV,Qara,4.6 L,309 a.g.,Benzin,110 000 km,Avtomat,Tam,Xeyr,48 800
Sumqayıt,Mercedes,E 320,2001,Sedan,Göy,3.2 L,224 a.g.,Benzin,288 542 km,Avtomat,Arxa,Xeyr,14 500
Bakı,JAC,JS4,2022,Offroader / SUV,Qəhvəyi,1.5 L,150 a.g.,Benzin,0 km,Variator,Ön,Bəli,34 900
Bakı,Mercedes,E 250,2013,Sedan,Boz,2.2 L,204 a.g.,Dizel,129 000 km,Avtomat,Tam,Xeyr,26 300
Bakı,Toyota,RAV 4,2018,Offroader / SUV,Yaş Asfalt,2.0 L,146 a.g.,Benzin,69 000 km,Avtomat,Ön,Xeyr,28 000
Füzuli,Mercedes,E 230,1996,Sedan,Yaşıl,2.3 L,150 a.g.,Benzin,500 088 km,Avtomat,Arxa,Xeyr,9 900
Bakı,Renault,Kaptur,2021,Offroader / SUV,Gümüşü,1.6 L,114 a.g.,Benzin,5 700 km,Avtomat,Ön,Xeyr,19 700
Ağcabədi,Volkswagen,Passat,2002,Sedan,Gümüşü,1.8 L,150 a.g.,Benzin,242 000 km,Avtomat,Ön,Xeyr,6 200
Bakı,Hyundai,Accent,2007,Sedan,Tünd qırmızı,1.5 L,112 a.g.,Dizel,142 000 km,Mexaniki,Ön,Xeyr,11 800
Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Gümüşü,1.5 L,109 a.g.,Benzin,41 000 km,Avtomat,Ön,Xeyr,13 700
Bakı,Kia,Soul,2018,Offroader / SUV,Gümüşü,1.6 L,124 a.g.,Benzin,12 000 km,Avtomat,Ön,Xeyr,24 000
Bakı,BMW,320,1996,Sedan,Göy,2.0 L,150 a.g.,Benzin,349 000 km,Avtomat,Arxa,Xeyr,7 850
Bakı,Ford,Fusion,2020,Sedan,Qara,1.5 L,181 a.g.,Benzin,29 900 km,Avtomat,Ön,Xeyr,18 000
Ağstafa,Mercedes,E 240,1998,Sedan,Qara,2.4 L,170 a.g.,Benzin,368 950 km,Avtomat,Arxa,Xeyr,12 500
Bakı,Hyundai,Sonata,2014,Sedan,Ağ,2.0 L,274 a.g.,Benzin,150 554 km,Avtomat,Ön,Xeyr,29 500
Bakı,LADA (VAZ),2106,1989,Sedan,Qara,1.5 L,65 a.g.,Benzin,399 999 km,Mexaniki,Arxa,Xeyr,4 000
Bakı,Opel,Astra,2010,Hetçbek / Liftbek,Yaş Asfalt,1.3 L,90 a.g.,Dizel,174 000 km,Mexaniki,Ön,Xeyr,12 500
Bakı,Ssang Yong,Actyon,2007,Offroader / SUV,Göy,2.3 L,150 a.g.,Benzin,234 913 km,Avtomat,Tam,Xeyr,8 900
Bakı,Opel,Astra,2006,Universal,Boz,1.3 L,90 a.g.,Dizel,216 000 km,Mexaniki,Ön,Xeyr,11 800
Sumqayıt,Saipa,Saina,2020,Sedan,Ağ,1.5 L,80 a.g.,Benzin,100 000 km,Mexaniki,Ön,Xeyr,12 500
Lənkəran,Renault,Premium 420,2011,Dartqı,Ağ,13 L,460 a.g.,Dizel,1 244 442 km,Avtomat,Arxa,Xeyr,73 000
Bakı,Chevrolet,Lacetti,2008,Sedan,Ağ,1.6 L,109 a.g.,Benzin,300 000 km,Avtomat,Ön,Xeyr,7 900
Bakı,Opel,Astra,2008,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Benzin,156 524 km,Mexaniki,Ön,Xeyr,12 200
Şamaxı,LADA (VAZ),Niva,1981,Offroader / SUV,Ağ,1.6 L,75 a.g.,Benzin,190 000 km,Mexaniki,Tam,Xeyr,7 000
Sumqayıt,Chevrolet,Cruze,2014,Sedan,Qara,1.4 L,141 a.g.,Benzin,212 000 km,Avtomat,Ön,Xeyr,13 800
Bakı,Isuzu,D-Max,2022,Furqon,Ağ,2.5 L,136 a.g.,Dizel,0 km,Mexaniki,Arxa,Bəli,105 000
Sumqayıt,Mercedes,190,1991,Sedan,Tünd qırmızı,1.8 L,109 a.g.,Benzin,350 000 km,Mexaniki,Arxa,Xeyr,3 900
Bakı,Daewoo,Nexia,2010,Sedan,Ağ,1.5 L,75 a.g.,Benzin,320 000 km,Mexaniki,Ön,Xeyr,5 700
Bakı,Kia,Rio,2010,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Dizel,178 000 km,Mexaniki,Ön,Xeyr,13 800
Bakı,Ford,Fusion,2019,Sedan,Ağ,1.5 L,184 a.g.,Benzin,46 000 km,Avtomat,Ön,Xeyr,28 300
Sumqayıt,Toyota,Corolla,2007,Sedan,Qara,1.6 L,124 a.g.,Benzin,190 000 km,Mexaniki,Ön,Xeyr,15 900
Bakı,Toyota,Corolla,2019,Sedan,Ağ,2.0 L,168 a.g.,Hibrid,44 000 km,Avtomat,Ön,Xeyr,21 700
Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Qızılı,1.4 L,90 a.g.,Benzin,232 000 km,Mexaniki,Ön,Xeyr,11 600
Bakı,Kia,Sportage,2014,Offroader / SUV,Ağ,2.0 L,166 a.g.,Benzin,150 000 km,Avtomat,Tam,Xeyr,25 500
Bakı,Chevrolet,Nexia,2021,Sedan,Ağ,1.5 L,106 a.g.,Benzin,28 000 km,Mexaniki,Ön,Xeyr,19 400
Bakı,Hyundai,Elantra,2014,Sedan,Qara,1.8 L,150 a.g.,Benzin,106 800 km,Avtomat,Ön,Xeyr,21 400
Bakı,Toyota,Camry,2021,Sedan,Ağ,2.5 L,200 a.g.,Benzin,3 500 km,Avtomat,Ön,Xeyr,34 500
Bakı,Mercedes,C 230,2000,Sedan,Ağ,2.3 L,193 a.g.,Benzin,304 106 km,Avtomat,Arxa,Xeyr,13 300
Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,88 000 km,Avtomat,Tam,Xeyr,87 000
Bakı,Volkswagen,Passat,2002,Sedan,Ağ,1.8 L,150 a.g.,Benzin,235 566 km,Avtomat,Ön,Xeyr,6 500
Bakı,Mercedes,E 220,2000,Sedan,Gümüşü,2.2 L,143 a.g.,Dizel,505 000 km,Avtomat,Arxa,Xeyr,15 600
Bakı,Ford,Fusion,2014,Sedan,Qara,1.5 L,181 a.g.,Benzin,251 058 km,Avtomat,Ön,Xeyr,16 900
Sumqayıt,Renault,Duster,2012,Offroader / SUV,Gümüşü,2.0 L,135 a.g.,Benzin,160 000 km,Avtomat,Ön,Xeyr,16 000
Bakı,Opel,Vectra,1998,Universal,Yaşıl,2.0 L,136 a.g.,Benzin,225 000 km,Avtomat,Ön,Xeyr,7 300
Bakı,Infiniti,QX60,2013,Offroader / SUV,Gümüşü,2.5 L,231 a.g.,Hibrid,110 000 km,Avtomat,Tam,Xeyr,26 000
Quba,LADA (VAZ),2115,2012,Sedan,Ağ,1.6 L,80 a.g.,Benzin,197 000 km,Mexaniki,Arxa,Xeyr,7 200
Bakı,Mercedes,Atego 1218,1992,Yük maşını,Ağ,6.3 L,240 a.g.,Dizel,230 000 km,Mexaniki,Arxa,Xeyr,19 500
Gəncə,LADA (VAZ),2107,2003,Sedan,Ağ,1.6 L,75 a.g.,Benzin,202 020 km,Mexaniki,Arxa,Xeyr,5 400
Bakı,Kia,Rio,2006,Hetçbek / Liftbek,Qırmızı,1.4 L,97 a.g.,Benzin,206 000 km,Mexaniki,Ön,Xeyr,8 500
Bakı,Chevrolet,Camaro,2012,Kupe,Sarı,3.6 L,312 a.g.,Benzin,138 000 km,Avtomat,Arxa,Xeyr,19 800
Bakı,Kia,Rio,2007,Hetçbek / Liftbek,Gümüşü,1.4 L,97 a.g.,Benzin,98 000 km,Mexaniki,Ön,Xeyr,10 999
Bakı,Toyota,Prius,2009,Hetçbek / Liftbek,Gümüşü,1.8 L,99 a.g.,Hibrid,231 200 km,Avtomat,Ön,Xeyr,18 500
Bakı,LADA (VAZ),2109,2001,Hetçbek / Liftbek,Tünd qırmızı,1.5 L,78 a.g.,Benzin,55 000 km,Mexaniki,Ön,Xeyr,4 800
Sumqayıt,Kia,Ceed,2008,Hetçbek / Liftbek,Qara,1.4 L,109 a.g.,Benzin,178 000 km,Mexaniki,Ön,Xeyr,12 500
Sumqayıt,LADA (VAZ),21099,2001,Sedan,Yaş Asfalt,1.6 L,75 a.g.,Benzin,354 000 km,Mexaniki,Ön,Xeyr,5 400
Bakı,Nissan,Note,2011,Hetçbek / Liftbek,Gümüşü,1.5 L,109 a.g.,Benzin,26 015 km,Avtomat,Ön,Xeyr,11 800
